"Frame" "Untracked" "Tracking ID" "Lineage ID" "Position X (µm)" "Position Y (µm)" "Pixel Position X (Pixels)" "Pixel Position Y (pixels)" "Volume (µm³)" "Mean Thickness (µm)" "Radius (µm)" "Area (µm²)" "Sphericity ()" "Length (µm)" "Width (µm)" "Orientation (°)" "Dry Mass (pg)" "Displacement (µm)" "Instantaneous Velocity (µm/s)" "Instantaneous Velocity X (µm/s)" "Instantaneous Velocity Y (µm/s)" "Track Length (µm)"
80 "1" "3" "3" "137.771835327148" "415.150756835938" "169" "510" "1680.73071289063" "4.04586410522461" "11.4963865280151" "415.214538574219" "0.766920864582062" "21.9368724822998" "21.9368724822998" "0" "420.182495117188" "61.2560577392578" "0.00133243738673627" "-0.00105383130721748" "-0.000815370352938771" "249.624114990234"
81 "1" "3" "3" "137.537246704102" "413.4443359375" "169" "508" "1710.43017578125" "4.07376098632813" "11.5601797103882" "419.835357666016" "0.770747601985931" "23.5618267059326" "20.311918258667" "90" "427.607116699219" "61.666145324707" "0.00622047344222665" "-0.00228684744797647" "-0.00578486127778888" "251.346588134766"
82 "1" "3" "3" "136.125305175781" "410.985656738281" "167" "505" "1679.06787109375" "4.08801698684692" "11.4322366714478" "410.593688964844" "0.774851202964783" "21.9368724822998" "21.9368724822998" "0" "419.766418457031" "61.361083984375" "0.00260386778973043" "0.00188554124906659" "0.00179578992538154" "254.181838989258"
83 "1" "3" "3" "138.894836425781" "414.7373046875" "170" "510" "1661.73828125" "4.05326271057129" "11.4230432510376" "409.933563232422" "0.771534085273743" "21.9368724822998" "21.1243953704834" "90" "415.434326171875" "62.4526863098145" "0.00570726254954934" "0.0021207386162132" "0.00529861450195313" "258.845001220703"
84 "1" "3" "3" "137.652236938477" "414.800659179688" "169" "510" "1673.97924804688" "4.01163005828857" "11.5237693786621" "417.194854736328" "0.767240166664124" "21.9368724822998" "21.1243953704834" "90" "418.494445800781" "61.2698211669922" "0.00633019395172596" "0.00623071473091841" "0.00111783342435956" "260.089233398438"
85 "1" "3" "3" "143.380950927734" "415.542144775391" "176" "511" "1723.90954589844" "4.04866123199463" "11.6416854858398" "425.776397705078" "0.763217985630035" "23.5618267059326" "20.311918258667" "90" "430.977081298828" "66.401741027832" "0.0225922148674726" "0.021739175543189" "-0.00614950386807323" "265.86572265625"
86 "1" "3" "3" "153.304443359375" "410.373016357422" "188" "505" "1728.09729003906" "4.12911558151245" "11.5419883728027" "418.51513671875" "0.774996101856232" "22.7493495941162" "21.1243953704834" "90" "432.024139404297" "77.4797668457031" "0.0332066416740417" "0.0307190790772438" "-0.0126102874055505" "277.054809570313"
87 "1" "3" "3" "165.498687744141" "406.462738037109" "203" "500" "1765.57849121094" "4.17850160598755" "11.596474647522" "422.475799560547" "0.780529141426086" "21.9368724822998" "21.1243953704834" "0" "441.394378662109" "90.2770690917969" "0.0390703529119492" "0.0320558771491051" "-0.0223363656550646" "289.860656738281"
88 "1" "3" "3" "176.384674072266" "394.290832519531" "217" "485" "1686.07165527344" "4.06692600250244" "11.4872436523438" "414.554412841797" "0.773723423480988" "22.7493495941162" "21.1243953704834" "0" "421.517639160156" "104.92081451416" "0.0400572679936886" "0.0290702600032091" "-0.0275591108947992" "306.190399169922"
89 "1" "3" "3" "186.429275512695" "386.620178222656" "229" "475" "1691.31188964844" "4.05299615859985" "11.5237693786621" "417.194854736328" "0.772113859653473" "21.9368724822998" "21.9368724822998" "0" "422.827911376953" "117.25218963623" "0.0189200900495052" "0.0137468185275793" "-0.0129998000338674" "318.828948974609"
90 "1" "3" "3" "186.282791137695" "384.935668945313" "229" "473" "1672.66625976563" "4.07883787155151" "11.4230432510376" "409.933563232422" "0.777045130729675" "22.7493495941162" "20.311918258667" "90" "418.166076660156" "117.85319519043" "0.00530782574787736" "0.001944555551745" "-0.00493879709392786" "320.519805908203"
91 "1" "3" "3" "187.834060668945" "383.063751220703" "231" "471" "1673.89636230469" "4.05705165863037" "11.4597730636597" "412.574035644531" "0.770386278629303" "21.9368724822998" "21.9368724822998" "0" "418.473785400391" "120.075248718262" "0.00153475068509579" "0.000729145074728876" "0.00135048397351056" "322.950958251953"
92 "1" "3" "3" "186.812072753906" "385.90283203125" "229" "474" "1682.609375" "4.0579514503479" "11.4872436523438" "414.554412841797" "0.774670004844666" "21.9368724822998" "21.1243953704834" "0" "420.652069091797" "117.906715393066" "0.0037828809581697" "-0.000954267685301602" "0.00366054102778435" "325.968383789063"
93 "1" "3" "3" "187.146987915039" "385.699340820313" "230" "474" "1698.79675292969" "4.03930950164795" "11.569263458252" "420.495452880859" "0.763952851295471" "22.7493495941162" "21.1243953704834" "0" "424.699066162109" "118.29670715332" "0.000510371814016253" "0.000500191585160792" "-0.000101428558991756" "326.360260009766"
94 "1" "3" "3" "187.172210693359" "385.829803466797" "230" "474" "1676.82141113281" "3.98066282272339" "11.5783414840698" "421.155578613281" "0.761470437049866" "22.7493495941162" "21.1243953704834" "0" "419.204925537109" "118.263023376465" "0.000777422974351794" "0.000721359276212752" "-0.000289874617010355" "326.4931640625"
95 "1" "3" "3" "187.666366577148" "385.490631103516" "230" "474" "1674.53405761719" "4.07764148712158" "11.4322366714478" "410.593688964844" "0.779071033000946" "21.1243953704834" "21.1243953704834" "0" "418.633117675781" "118.855247497559" "0.00148528732825071" "-0.000245836039539427" "-0.00146480137482286" "327.092498779297"
96 "1" "3" "3" "186.995208740234" "384.775146484375" "230" "473" "1671.59826660156" "4.04356288909912" "11.4689378738403" "413.234161376953" "0.77205491065979" "21.9368724822998" "21.1243953704834" "90" "417.899322509766" "118.563491821289" "0.00268018897622824" "-0.00267439940944314" "-0.000176069472217932" "328.073516845703"
97 "1" "3" "3" "185.740798950195" "385.363861083984" "228" "474" "1680.61206054688" "3.98366332054138" "11.5874118804932" "421.815734863281" "0.760161459445953" "22.7493495941162" "21.9368724822998" "90" "420.152313232422" "117.177993774414" "0.000531324709299952" "0.000382444588467479" "-0.00036883883876726" "329.459197998047"
98 "1" "3" "3" "187.270568847656" "384.509582519531" "230" "473" "1688.27783203125" "4.00813055038452" "11.5783414840698" "421.155578613281" "0.766154110431671" "21.9368724822998" "21.1243953704834" "0" "422.069152832031" "118.927642822266" "0.00152164162136614" "0.00146263965871185" "-0.00041961669921875" "331.211334228516"
99 "1" "3" "3" "186.793899536133" "385.061737060547" "229" "473" "1682.54858398438" "4.0255298614502" "11.5328826904297" "417.855010986328" "0.768858373165131" "22.7493495941162" "21.1243953704834" "90" "420.636413574219" "118.256767272949" "0.00138930685352534" "-0.00107349816244096" "-0.000881915620993823" "331.940795898438"
100 "1" "3" "3" "186.497650146484" "383.874603271484" "229" "472" "1677.53991699219" "3.994952917099" "11.5601797103882" "419.835357666016" "0.760502338409424" "21.9368724822998" "21.9368724822998" "0" "419.384429931641" "118.517181396484" "0.00136103655677289" "0.00119605590589345" "0.000649515772238374" "333.164337158203"
101 "1" "3" "3" "187.655059814453" "385.529388427734" "230" "474" "1690.60083007813" "4.03897619247437" "11.5419883728027" "418.51513671875" "0.769079446792603" "23.5618267059326" "21.1243953704834" "0" "422.649871826172" "118.82829284668" "0.000801379675976932" "0.000791909988038242" "0.000122833254863508" "335.183715820313"
102 "1" "3" "3" "187.067825317383" "383.963043212891" "230" "472" "1700.04858398438" "4.02324724197388" "11.596474647522" "422.475799560547" "0.764775991439819" "23.5618267059326" "21.1243953704834" "0" "425.011932373047" "118.987937927246" "0.00041741383029148" "0.00012728372530546" "-0.000397533847717568" "336.856506347656"
103 "1" "3" "3" "187.746704101563" "385.2431640625" "231" "474" "1688.54321289063" "4.01424551010132" "11.569263458252" "420.495452880859" "0.766083121299744" "22.7493495941162" "21.9368724822998" "0" "422.135498046875" "119.034912109375" "0.00217685755342245" "0.00131386646535248" "0.00173564488068223" "338.305511474609"
104 "1" "3" "3" "188.013809204102" "385.212707519531" "231" "474" "1716.32067871094" "4.10047054290771" "11.5419883728027" "418.51513671875" "0.776031076908112" "23.5618267059326" "20.311918258667" "0" "429.079650878906" "119.288787841797" "0.000479304057080299" "-0.000150150721310638" "-0.000455178145784885" "338.574340820313"
105 "1" "3" "3" "187.638595581055" "384.915435791016" "230" "473" "1706.09033203125" "4.07571840286255" "11.5419883728027" "418.51513671875" "0.772983908653259" "23.5618267059326" "20.311918258667" "0" "426.522125244141" "119.080299377441" "0.000508101715240628" "-0.000502120121382177" "7.77350505813956E-05" "339.053039550781"
106 "1" "3" "3" "187.652282714844" "385.268676757813" "230" "474" "1697.3017578125" "4.04804849624634" "11.5510873794556" "419.175231933594" "0.768531441688538" "23.5618267059326" "20.311918258667" "0" "424.324829101563" "118.938781738281" "0.00181154860183597" "0.00029171837377362" "-0.00178790627978742" "339.406555175781"
107 "1" "3" "3" "187.8486328125" "383.628143310547" "231" "472" "1709.10217285156" "4.11516237258911" "11.4963865280151" "415.214538574219" "0.773738920688629" "23.5618267059326" "20.311918258667" "0" "427.274749755859" "119.836204528809" "0.0014234579866752" "0.0001704321912257" "-0.00141321821138263" "341.058807373047"
108 "1" "3" "3" "187.774993896484" "384.251159667969" "231" "472" "1713.05358886719" "4.14378213882446" "11.4689378738403" "413.234161376953" "0.782048285007477" "23.5618267059326" "21.1243953704834" "0" "428.262969970703" "119.494331359863" "0.00256330613046885" "0.000382465776056051" "0.00253461208194494" "341.686157226563"
109 "1" "3" "3" "188.124008178711" "385.453063964844" "231" "474" "1740.38903808594" "4.02314519882202" "11.7315845489502" "432.377624511719" "0.752926349639893" "26.9636631011963" "19.3654232025146" "65.5560455322266" "435.096588134766" "119.284194946289" "0.00294661428779364" "-0.00182974070776254" "0.0023096720688045" "342.937713623047"
110 "1" "3" "3" "186.457580566406" "385.914123535156" "229" "474" "1725.45385742188" "3.28241276741028" "12.9327993392944" "525.454284667969" "0.62226676940918" "35.5864791870117" "19.8244285583496" "53.1301040649414" "431.363067626953" "117.582328796387" "0.0109923565760255" "0.00594849046319723" "-0.00924377422779799" "344.666748046875"
111 "1" "3" "3" "192.406921386719" "378.797546386719" "236" "466" "1326.16418457031" "3.36505508422852" "11.2001333236694" "394.090728759766" "0.66674131155014" "26.2226181030273" "18.4079303741455" "85.9143829345703" "331.540863037109" "126.088188171387" "0.0128349866718054" "0.0125438477844" "0.00271822605282068" "353.942535400391"
112 "1" "3" "3" "195.489151000977" "387.871246337891" "240" "477" "1539.66394042969" "3.42400550842285" "11.962158203125" "449.540710449219" "0.649397432804108" "32.9785652160645" "17.8203277587891" "-62.447193145752" "384.915771484375" "124.999946594238" "0.0135417329147458" "0.00450570834800601" "0.0127701656892896" "363.525421142578"
113 "1" "3" "3" "195.651031494141" "387.992065429688" "240" "477" "1543.26953125" "4.28909397125244" "10.701244354248" "359.764587402344" "0.789767682552338" "23.5618267059326" "20.311918258667" "90" "385.816802978516" "125.101554870605" "0.014565845951438" "-0.000494893407449126" "-0.0145574361085892" "363.727416992188"
114 "1" "3" "3" "195.132827758789" "377.389892578125" "240" "464" "1733.84289550781" "3.67679023742676" "12.2485618591309" "471.324584960938" "0.674918353557587" "26.0119476318359" "23.220422744751" "-51.3401947021484" "433.460357666016" "129.15608215332" "0.00850236043334007" "-0.00565681466832757" "-0.00634748674929142" "374.342254638672"
115 "1" "3" "3" "191.578125" "383.421875" "235" "471" "1697.25500488281" "3.12282133102417" "13.1503076553345" "543.277526855469" "0.584371864795685" "34.1240234375" "21.1243953704834" "0" "424.313201904297" "123.277122497559" "0.00652258424088359" "0.00186519627459347" "0.00625021196901798" "381.34375"
116 "1" "3" "3" "196.475769042969" "381.890045166016" "241" "470" "1692.06860351563" "2.67286777496338" "14.1953239440918" "633.053649902344" "0.510403633117676" "28.7920207977295" "27.0597248077393" "-17.1027297973633" "423.016693115234" "128.356460571289" "0.00877428613603115" "0.0084136538207531" "-0.00248968345113099" "386.475341796875"
117 "1" "3" "3" "197.635955810547" "381.629302978516" "243" "469" "1490.11865234375" "2.83943438529968" "12.9246730804443" "524.794189453125" "0.532164394855499" "27.2512989044189" "24.7078418731689" "63.4349517822266" "372.529174804688" "129.516662597656" "0.00413063773885369" "0.00346741150133312" "-0.00224482221528888" "387.664489746094"
118 "1" "3" "3" "198.972305297852" "380.273773193359" "244" "468" "1356.25366210938" "3.30847191810608" "11.4230432510376" "409.933563232422" "0.634902238845825" "22.7493495941162" "21.9368724822998" "0" "339.063110351563" "131.305450439453" "0.00599712366238236" "-0.00199303100816906" "-0.00565626379102468" "389.567962646484"
119 "1" "3" "3" "196.200973510742" "377.556793212891" "241" "464" "1364.80541992188" "3.0449423789978" "11.944580078125" "448.220428466797" "0.605589687824249" "23.5548210144043" "22.4058036804199" "-45" "341.201080322266" "130.02864074707" "0.00360264163464308" "-0.00332145695574582" "-0.00139533146284521" "393.448974609375"
120 "1" "3" "3" "196.580856323242" "379.269134521484" "241" "466" "1375.80395507813" "3.08767008781433" "11.9093456268311" "445.579986572266" "0.611077606678009" "25.9247646331787" "21.3252105712891" "-36.0273704528809" "343.950775146484" "129.595932006836" "0.00518613820895553" "0.00138261588290334" "0.0049984403885901" "395.202972412109"
121 "1" "3" "3" "197.19645690918" "381.155670166016" "242" "469" "1547.35424804688" "2.97468972206116" "12.8676462173462" "520.17333984375" "0.571669518947601" "27.0975952148438" "24.0037727355957" "-23.1985893249512" "386.838104248047" "129.322906494141" "0.0049562118947506" "0.00191080302465707" "0.00457305926829576" "397.187377929688"
122 "1" "3" "3" "197.956634521484" "382.561737060547" "243" "470" "1486.27893066406" "2.80739855766296" "12.9814491271973" "529.4150390625" "0.55905282497406" "26.8117332458496" "24.3743019104004" "90" "371.569366455078" "129.41227722168" "0.00305423582904041" "-8.11894715297967E-05" "0.00305315642617643" "398.785797119141"
123 "1" "3" "3" "197.138000488281" "383.353942871094" "242" "471" "1499.92932128906" "2.22547745704651" "14.6470069885254" "673.98095703125" "0.451169699430466" "28.4366855621338" "27.624210357666" "90" "374.981750488281" "128.337142944336" "0.000571956450585276" "-0.000427712337113917" "0.000379731907742098" "399.924987792969"
124 "1" "3" "3" "197.648681640625" "382.835144042969" "243" "471" "1490.38916015625" "2.08472776412964" "15.0851697921753" "714.908325195313" "0.423485696315765" "29.9197616577148" "28.9847660064697" "-9.46232223510742" "372.596862792969" "129.018020629883" "0.00222442811354995" "0.000586933572776616" "0.00214559771120548" "400.652954101563"
125 "1" "3" "3" "197.560592651367" "384.898773193359" "243" "473" "1575.23474121094" "2.03608465194702" "15.6927766799927" "773.658874511719" "0.404967606067657" "31.3451747894287" "30.3174629211426" "71.5650482177734" "393.807708740234" "128.086090087891" "0.00268514826893806" "0.00134735112078488" "0.00232264189980924" "402.718475341797"
126 "1" "3" "3" "198.618774414063" "384.507446289063" "244" "473" "1530.16381835938" "2.01917600631714" "15.5312690734863" "757.816040039063" "0.406242042779922" "31.2481536865234" "29.7947521209717" "63.4349517822266" "382.540252685547" "129.212020874023" "0.00096962513634935" "0.000965860148426145" "-8.53644451126456E-05" "403.8466796875"
127 "1" "3" "3" "198.256011962891" "384.837310791016" "244" "473" "1606.29138183594" "1.94046092033386" "16.2324771881104" "827.78857421875" "0.38370606303215" "33.1875343322754" "30.7151107788086" "69.4439544677734" "401.572570800781" "128.746719360352" "0.000734626548364758" "0.000694847083650529" "0.000238460968830623" "404.337005615234"
128 "1" "3" "3" "199.119064331055" "384.679138183594" "245" "473" "1550.28173828125" "1.94090092182159" "15.9451541900635" "798.743347167969" "0.389878153800964" "31.6865940093994" "30.874116897583" "0" "387.569915771484" "129.600143432617" "0.00183355179615319" "0.00183181767351925" "-7.9727171396371E-05" "405.214416503906"
129 "1" "3" "3" "199.574920654297" "384.779907226563" "245" "473" "1462.29626464844" "1.87570095062256" "15.7529163360596" "779.599914550781" "0.383386999368668" "32.4990692138672" "29.2491626739502" "0" "365.574066162109" "129.976989746094" "0.00149421021342278" "-0.00128432374913245" "-0.000763660005759448" "405.681304931641"
130 "1" "3" "3" "198.194351196289" "384.129302978516" "243" "472" "1491.94250488281" "1.90566051006317" "15.7862272262573" "782.900512695313" "0.385817855596542" "31.0882472991943" "30.574390411377" "-18.4349498748779" "372.985137939453" "128.978515625" "0.00101759983226657" "0.000356462260242552" "-0.000953123322688043" "407.207489013672"
131 "1" "3" "3" "199.831573486328" "384.093658447266" "245" "472" "1611.10229492188" "1.93393516540527" "16.2841720581055" "833.069519042969" "0.383924454450607" "32.2873458862305" "30.6787185668945" "81.8698959350586" "402.775390625" "130.48844909668" "0.0021729941945523" "0.00190561078488827" "-0.00104429456405342" "408.845092773438"
132 "1" "3" "3" "199.566390991211" "383.377410888672" "245" "471" "1523.14697265625" "1.83562791347504" "16.251880645752" "829.768920898438" "0.371416687965393" "33.0412178039551" "30.1746292114258" "68.1985931396484" "380.786437988281" "130.538177490234" "0.00164029560983181" "-0.00144850416108966" "-0.000769678736105561" "409.608856201172"
133 "1" "3" "3" "198.788650512695" "383.539489746094" "244" "472" "1486.36694335938" "1.81293630599976" "16.1546211242676" "819.867126464844" "0.369893491268158" "32.4990692138672" "30.874116897583" "90" "371.591156005859" "129.762512207031" "0.00128209812100977" "-0.000947994645684958" "0.000863181194290519" "410.403289794922"
134 "1" "3" "3" "198.883834838867" "383.998901367188" "244" "472" "1568.78735351563" "1.89818215370178" "16.2195262908936" "826.468322753906" "0.380132228136063" "33.143669128418" "30.0605373382568" "71.5650482177734" "392.196502685547" "129.661071777344" "0.0011517038801685" "0.00115121202543378" "3.36541052092798E-05" "410.872467041016"
135 "1" "3" "3" "199.617523193359" "383.563720703125" "245" "472" "1570.26184082031" "1.85695362091064" "16.4062976837158" "845.611755371094" "0.370207518339157" "34.9421653747559" "30.0605373382568" "71.5650482177734" "392.565185546875" "130.508529663086" "0.00141490099485964" "-0.000239499408053234" "-0.00139448372647166" "411.725524902344"
136 "1" "3" "3" "198.711395263672" "382.994873046875" "244" "471" "1589.38732910156" "1.87517952919006" "16.4254970550537" "847.592102050781" "0.374264568090439" "34.5188369750977" "30.4298267364502" "69.4439544677734" "397.346649169922" "129.917221069336" "0.000589296338148415" "-0.000579791609197855" "0.000105412800621707" "412.79541015625"
137 "1" "3" "3" "199.200073242188" "383.639617919922" "245" "472" "1352.013671875" "1.97887718677521" "14.7470846176147" "683.22265625" "0.409498691558838" "29.8772563934326" "27.9577713012695" "-38.0470428466797" "338.003051757813" "130.096572875977" "0.000880908104591072" "0.000840399006847292" "-0.000264061818597838" "413.604400634766"
138 "1" "3" "3" "199.316482543945" "382.804748535156" "245" "471" "1339.86279296875" "1.85025584697723" "15.1823616027832" "724.149963378906" "0.387037664651871" "29.970287322998" "28.3929042816162" "-33.6900672912598" "334.965179443359" "130.546661376953" "0.000697577139362693" "0.000645510328467935" "-0.000264443282503635" "414.447357177734"
139 "1" "3" "3" "199.664840698242" "383.44921875" "245" "471" "1334.17248535156" "2.00706124305725" "14.546238899231" "664.7392578125" "0.416854530572891" "28.8435840606689" "27.7168827056885" "-33.6900672912598" "333.54296875" "130.598556518555" "0.00078902835957706" "-0.000613297335803509" "-0.000496419263072312" "415.179962158203"
140 "1" "3" "3" "198.874908447266" "382.447326660156" "244" "470" "1411.70703125" "2.04451823234558" "14.8252449035645" "690.483947753906" "0.415328979492188" "29.3586406707764" "27.7211055755615" "-30.256441116333" "352.926391601563" "130.293975830078" "0.0018817288801074" "0.00188115437049419" "-4.64969198219478E-05" "416.455810546875"
141 "1" "3" "3" "201.019271850586" "383.415740966797" "247" "471" "1222.17260742188" "1.98652815818787" "13.994068145752" "615.230407714844" "0.417673587799072" "29.9611034393311" "26.2923965454102" "-41.1859283447266" "305.542907714844" "131.848983764648" "0.00270748371258378" "0.00266611319966614" "-0.000471496576210484" "418.808685302734"
142 "1" "3" "3" "200.794509887695" "382.107849121094" "247" "470" "1167.45373535156" "2.02120208740234" "13.5593862533569" "577.603698730469" "0.434149622917175" "28.2247161865234" "25.142879486084" "-34.2868766784668" "291.863220214844" "132.180603027344" "0.00375990360043943" "-0.00268942513503134" "-0.00262752105481923" "420.135772705078"
143 "1" "3" "3" "199.082885742188" "381.52392578125" "245" "469" "1135.94116210938" "2.06332635879517" "13.2378988265991" "550.538818359375" "0.44504377245903" "28.3339805603027" "25.1354675292969" "-31.3286952972412" "283.985107421875" "130.871139526367" "0.00391110870987177" "-0.00281592481769621" "-0.00271428423002362" "421.944244384766"
144 "1" "3" "3" "198.767044067383" "380.153564453125" "244" "467" "1155.55651855469" "1.94503211975098" "13.7517280578613" "594.106628417969" "0.415008753538132" "27.5114421844482" "26.0758094787598" "-25.6410064697266" "288.888763427734" "131.172286987305" "0.00390635570511222" "-0.000877337995916605" "-0.00380655913613737" "423.350524902344"
